Name,Played in,_source_page,_wiki_api,biome_category,col2,game
HiddenTales_Sorrow,Event: Secret Stories,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
RetroWorldTown,Event: Retro World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
RetroWorldMiniGame,Event: Retro World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
RetroWorldDungeon,Event: Retro World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
RetroWorldBoss,Event: Retro World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
HiddenCatch,Event Game: Spot the Difference,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abrup,Monad,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Turbulence,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Attack,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
FallenThings,Monad Questline: Act 1,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
TheWaytoHope_gloomy,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
TheWaytoHope_gloomy_MR,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
TheWaytoHope,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
TheWaytoHope_MR,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
SongOfHawar,Monad: Hawalu's song,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
SongOfHawar_MR,Monad: Hawalu's song,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
SleepingForest,Monad: Act 2 Windsleep Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
WalkTogether,Monad Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Labor,Monad: Skuas,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Labor_MR,Monad: Skuas cutscene,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Appearance,Monad: Julieta cutscenes,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Julietta,Julieta Boss Battle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Reunite,Monad: Act 3 Julieta epilogue,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PL_MooIsland_Rest,Event: Goo Island Getaway,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PL_MooIsland_Main,Event: Goo Island Getaway,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PL_MooIsland_Play,Event: Goo Island Getaway,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CBD_town,CBD,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CBD_field,CBD Fields,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
BoatQuay_field,Boat Quay Town: Mysterious Path,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ghostship,Boat Quay Town: Ghost Ship,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
BoatQuay_town,Boat Quay Town,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ulu_field,Ulu City,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
SantaSurfer_Sea,Event: Purrfect Rangers - Santa's Visit,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
SantaSurfer_Beach,Event: Purrfect Rangers - Santa's Visit,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MeowDefence,Event: Purrfect Rangers - Santa's Visit,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Meowmas JingleBells Jazz,Event: Purrfect Rangers - Meowmas,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Meowmas JingleBells Disco,Event: Purrfect Rangers - Meowmas,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Meowmas LadderGame,Event: Purrfect Rangers - Meowmas,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
1000010,1000010 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
THE FOOL,1000010 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
AGAIN,1000010 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
What is Love?,Starlight Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Twinkle Twinkle,Starlight Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Shampoo,Starlight Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Show Me Tha Meso,Nitro Adrenaline Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Raid,Nitro Adrenaline Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Kill Mob 9999,Nitro Adrenaline Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
New Login,Buddy Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Raindrop,Buddy Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ludibrium,Buddy Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Cygnus,Buddy Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ariant,Buddy Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Joy To The Maple World,X-Mas Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Together,X-Mas Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Pink Christmas,X-Mas Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Into The Dungeon,GOGOA Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss,GOGOA Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Mushroom Power,GOGOA Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Haven,Vintage101 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Downtown,Vintage101 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Drive,Vintage101 Headset,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ThaiTown,Floating Market,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ThaiField,Floating Market: Fields,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
goldTempleTownTH,Golden Temple,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
goldTempleFieldTH,Golden Temple: Forest of Training,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
goldTempleDungeonTH,Golden Temple: Abandoned Temple,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
YoTaipei,Ximending,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NightField,Night Market Field,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NightMarket,Night Market,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
101Building,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
101BuildingField,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
101BuildingSubway,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CakeMap,Event,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CakeMap4th,Event,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
FishingSystem,Fishing Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GachaponHousing,Gachapon Housing,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MapleHighSchool,Maple Leaf High School (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ChivalrousFighter,Zen Tutorial (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ThanksGivingDay,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_drum,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_bass,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_keyboard,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_guitar,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_drum_bass,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_drum_bass_keyboard,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
concertchair_drum_bass_keyboard_guitar,Concert Chair,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ArisanBoss,Alishan (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ArisanCity,Alishan (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ArisanField,Alishan (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ArisanForest,Alishan (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ArisanTrain,Alishan (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bugworld(bug),Event: Bug World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
2015gamaday_park,Event: 2015 Gamaday,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
2015gamaday_minigame,Event: 2015 Gamaday,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ImDev_Room,Event: I'm a Developer,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NxLogo,Nexon Logo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
WzLogo,Wizet Logo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
AsLogo,PlayPark Logo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
WCSelect,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ShopBgm,Cash Shop,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Login (2023 - Present),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title old,Login (2010 - 2023),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NxLogoMS,Nexon Logo (GMS),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Title (Pre Chaos),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title_8th,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Title_TW,Luke Jen - A Whole New World,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CNY_LoveLetterB,Event: Chinese Lunar New Year - Video Letter,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CNY_LoveLetter,Event: Chinese Lunar New Year - Video Letter,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CNY_LoveLetterA,Event: Chinese Lunar New Year - Video Letter,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
myHome_village,Home System: Querencia Town Square,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
myHome_room,Home System: Room,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
myHome_room2,Home System: Room,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Corona Festival,Event: Celestial Festival / Corona Festival,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Corona Festival 2,Event: Celestial Festival / Corona Festival,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Corona Festival 3,Event: Celestial Festival / Corona Festival,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss Expedition,Event: Abyss Expedition - Headquarters,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss Expedition -Ambience ver.-,Event: Abyss Expedition - Headquarters,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Amazing Abyss,Event: Abyss Expedition - Underground,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Dark Abyss,Event: Abyss Expedition - Underground,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
FlowerPig_DreamRider,Event: Henesys Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NightFestival_in_Henesys,Event: Henesys Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MyHomeJazz_Village,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MyHomeJazz_Home,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MyHomeJazz_Elnath,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
JazzOfMaple_Login,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
JazzOfMaple_Cygnus,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
JazzOfMaple_Rudibrium,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
JazzOfMaple_Ariant,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
JazzOfMaple_Raindrop,Home: Antique Phonograph,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NightFestival_in_Rien,Event: Rien Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ExcitingDiving_in_Glacier,Event: Rien Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Dizzy_BumperCar,Event: Rien Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Enter,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Chapter 1,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Chapter 2,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Chapter 3,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Chapter 4,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Chapter 5,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Boss,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Treasure of Pharaoh - Shop,Event: Maple Explorer - Treasure of Pharaoh,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Misty Island - Temp Headquaters,Event: Maple Explorer - Misty Island Legacy,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Misty Island - Huge Ruin Centers,Event: Maple Explorer - Misty Island Legacy,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Night Festival in Nautilus: Minigame,Event: Nautilus Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Night Festival in Nautilus: Festival,Event: Nautilus Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Night Festival in Nautilus: Food Party,Event: Nautilus Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Night Festival in Nautilus: Pub,Event: Nautilus Night Troupe,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_01_Borderless,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_02_NeoCastle,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_03_ForEinherjar,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_04_TempleofTime,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_05_Pantheon,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_06_MyPrinceMyKingdom,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_07_OutlawoftheLonelyIsland,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_08_HelisiumForest,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_09_SecretElodin,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_10_TheVillageofKarupa,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_11_FairyTale,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Piano_12_Login,Guild Castle: Dining Room Piano,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Lobby,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Room,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Comfort,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_Teatime,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_FullofJoyandLaughter,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_FollowTheLightLeaks,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_FallenApart,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GuildCastle_HisReminiscence,Guild Castle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_WheretheGreatExpeditionBegins_01,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_WheretheGreatExpeditionBegins_02,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_MysteriousJourney,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_AbysmalRavine,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_TheBottomEnd,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Abyss_WeAreNotAfraid,Event: Abyss Expedition - Minar Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Superstar Pink Bean Chair,Superstar Pink Bean chair effect,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Pachinko_Interior_Ambience,Pachinko Housing,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Congratulation,Unknown,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MorningShot,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Heartybear,Unused,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase0,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase1,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase2,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase3,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase4,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase5,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase0,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmbase1,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach0,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach1,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach2,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach3,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach4,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach5,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach6,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach7,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach8,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
bgmreach9,Pachinko Minigame,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CrimsonwoodKeep,Crimsonwood: Cavern of Fear,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CrimsonwoodKeepInterior,Crimsonwood: Caverns,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
GrandmastersGauntlet,Crimsonwood Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PartyQuestGL,Crimsonwood Questline<br />Jett Tutorial,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Nostalgia,New Leaf City: Krakian Jungle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Cerberusian,New Leaf City: Excavation Base,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PhantomForest,Crimsonwood: Phantom Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Raven,Crimsonwood: Dead Man's Gorge,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PhantomForest,Crimsonwood: Phantom Forest,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Whisper,Crimsonwood: Phantom Forest + Crimsonwood Mountain (Low sanity),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Resurrection,Crimsonwood: Elite Boss Battle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
CrimsonMountain,Crimsonwood Mountain,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
toVersal,Crimsonwood: Versal Gate,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLChunt,New Leaf City Fields,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLC_boss,Cerberusian Gigantic Drill Boss Battle,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLC_Break,Masteria (Unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLCupbeat,New Leaf City: MesoGears,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLC_battle,Masteria Questline,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
NLCtown,New Leaf City: NLC Town Center,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid_Forrest,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid_Factory,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid_Lab,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid_Lobby,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Primrose,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
PeacefulDays,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid3_HiddenHallway,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid3_ScionsLair,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid3_UnseenPrison,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Beautyroid3_MoreHumanThanHuman,Event: Wondroid / Beautyroid,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Into the Stars,Captain Vaga (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Captain Vaga,Captain Vaga (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Battle,Captain Vaga (unused),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MMF_timeTemple,Event: Maple Music Festival (MMF),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MMF_ariant,Event: Maple Music Festival (MMF),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MMF_badGuys,Event: Maple Music Festival (MMF),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MMF_kinesis,Event: Maple Music Festival (MMF),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
MMF_mapleIsland,Event: Maple Music Festival (MMF),Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Bergamot,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
DunasRaid,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
YokaiBoso,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Rockbongi1,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Rockbongi2,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Office,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Park,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Odaiba1,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Odaiba2,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Tokyosky,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
ZipangHero,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Kamuna,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
FireOldFox,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Iruwater,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
toVersal,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ashley,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Dunas,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Rebirth,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Ashley_loop,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Dunas_loop,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Rebirth_loop,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
Aufheben,Event: Neo Tokyo,Music,https://maplestory.fandom.com/api.php,unclassified,,MapleStory
